OBJECTID,zones905,FREQUENCY,Age_adjusted_LCM,Female_Rate,Male_Rate,less_than_49,F49_74,beyond_74,smokrate,GDP,Health_Care_Quality,Health_care_Access,Public_Health,wind,NO2,Temp,SO2,PM25,ozone,co,rank
582,612,1,26,0,0,24.43,21.36,0,0.174,33,47,25,37,94.67582512,14.98720551,55.39813805,2.255418181,31.53870535,35.4414053,0.240515471,1
211,218,1,24.7,20.98,26.71,0,53.31,0,0.171,31,37,7,22,97.02384949,14.78505349,49.9357214,2.024849534,33.04805088,36.40746975,0.24201658,1
261,271,1,26,42.83,43.49,0,87.94,0,0.145,20,25,21,8,92.80654812,14.5997777,36.60493898,1.452689812,29.80758834,34.51255989,0.249216968,1
541,570,1,19.9,27.05,34.25,0,91.2,0,0.156,18,5,46,27,94.10496762,19.15273369,59.98986776,4.952409111,23.74144712,45.91278106,0.245377488,1
197,204,1,34.9,41.17,37.82,0,91.93,0,0.141,3,26,5,10,101.5089209,21.48895582,52.05893053,0.480827429,27.6683366,35.40617643,0.276028603,2
65,68,1,36.5,0,60.6,0,91.96,0,0.172,10,21,22,30,86.78635684,15.60162298,61.660751,2.152179751,26.83383317,39.55004813,0.253524425,2
383,404,1,34.6,42.55,0,0,92.73,0,0.211,7,23,24,42,98.70093918,15.98969746,55.02120399,4.609516859,29.72247982,39.89768982,0.217725188,2
220,228,2,47.85,62.76,76.27,0,95.77,0,0.171,31,37,7,22,97.08062808,14.3557388,50.82617124,2.063275318,31.37162383,36.06070296,0.242074682,4
503,531,1,38.8,0,57.75,0,98.35,0,0.211,7,23,24,42,98.0751915,17.95785761,51.87609959,1.34169215,33.95837402,37.55899906,0.247128826,3
218,226,1,32,45.49,34.8,0,102.99,0,0.231,26,42,29,45,80.80237155,8.776228269,69.634719,4.283069505,34.19723256,35.56141891,0.275587237,1
98,102,1,25.2,0,35.4,0,106.11,0,0.157,2,30,47,23,83.58583679,9.016626358,67.8698822,3.747666693,34.94617538,35.8027153,0.2592583,1
75,78,1,35.7,34.1,36.74,0,107.3,0,0.183,44,40,26,24,101.6123486,9.200143961,38.86601472,2.282553807,20.0827688,33.23612428,0.257712288,2
314,326,1,42.4,0,87.31,0,117.07,0,0.209,27,35,38,47,86.17163595,17.23114173,62.17066765,6.150479237,31.13154411,39.17208417,0.246387665,3
225,233,1,34.6,57.34,42.7,0,117.76,0,0.141,3,26,5,10,92.27654394,12.20132807,48.66833369,1.537462036,26.61141586,35.01934751,0.202616711,2
221,229,2,32.8,78.205,27.545,0,121.97,0,0.157,2,30,47,23,84.88608281,11.22403955,67.68898583,3.670243865,35.25513482,37.07996901,0.249312327,1
408,430,1,43,0,55.52,0,122.72,0,0.157,2,30,47,23,87.77816486,10.67542589,66.70356274,3.678106904,34.57738543,37.54238456,0.249101754,3
356,374,1,41.9,0,65.13,0,124.67,0,0.157,2,30,47,23,80.72633431,10.12159712,70.83836573,3.714018085,35.37672563,33.87399986,0.252198959,3
493,520,1,39.3,0,61.58,0,125.58,0,0.172,10,21,22,30,87.14642715,15.48329735,60.64121819,1.593494117,27.67203426,39.90085793,0.244136088,3
698,732,1,46.8,0,85.49,0,126.92,0,0.16,21,9,16,21,97.00382614,14.21509385,47.13024759,1.921506494,30.61492658,35.84262323,0.266410042,4
434,457,1,40.4,0,79.65,0,130.69,0,0.157,2,30,47,23,82.74236298,8.708905697,67.98155866,3.780715397,34.49127851,34.398789,0.257852703,3
577,607,1,32.2,0,56.86,0,131.39,0,0.175,8,39,42,29,93.19226074,17.22308985,64.93041738,2.59976395,35.85993067,40.56625748,0.270252183,1
785,824,1,49.1,0,69.48,0,132.1,0,0.145,20,25,21,8,92.79670525,14.51083422,38.67022324,1.433484197,26.309021,34.10914154,0.252245605,4
122,127,1,34.1,26.28,60.67,0,132.91,0,0.209,27,35,38,47,88.28874016,17.23056602,61.47583008,6.036197066,30.51144075,40.06500053,0.259724002,2
820,860,1,41,65.57,0,0,133.44,0,0.138,17,1,9,10,96.18365152,16.37829526,58.04242379,0.606614087,27.32620566,40.08995656,0.268097056,3
348,365,1,55.9,86.05,0,0,134.75,0,0.218,19,41,39,41,96.94610341,17.26716487,52.23809942,2.102937579,34.06848653,35.57688268,0.253980776,5
741,778,1,40.2,43.66,54.41,0,135.62,0,0.193,14,11,15,36,98.38051224,15.81883955,40.91402817,1.70653984,29.55374336,35.63477898,0.238216262,3
299,310,1,35.1,0,73.26,0,139.93,0,0.161,24,13,30,19,107.7103594,18.0058674,52.47223171,3.923795193,30.85902468,35.24047542,0.235137355,2
54,57,2,54.5,45.23,96.565,0,140.205,0,0.218,19,41,39,41,92.92894783,16.29692062,54.46352701,2.736488599,33.50959816,35.99304314,0.247775124,5
436,459,1,39.1,0,61.7,0,140.27,0,0.155,5,46,18,14,95.80479177,15.33518887,54.46073151,5.75864617,33.45357005,39.79977926,0.251677026,3
772,811,1,37.8,51.2,60.82,0,140.53,0,0.187,49,43,41,38,118.9200509,11.57125169,44.33755562,3.632460353,16.41826597,40.11073082,0.234374728,2
278,289,1,38.6,53.33,77.88,0,143.41,0,0.193,14,11,15,36,96.87926865,15.43332951,47.77548953,3.586940799,29.32033566,37.27373632,0.242596286,3
412,434,1,36.2,0,71.78,0,144.3,0,0.201,30,48,49,44,82.97663879,12.48721425,62.38957914,4.238406022,33.82095273,40.3607235,0.26143764,2
437,460,1,39.8,0,83.29,0,144.63,0,0.187,6,10,6,25,95.83447138,11.67758195,50.8094101,3.32869796,32.92163912,35.39664141,0.207857234,3
246,255,2,44.05,87,82.37,0,144.73,0,0.175,8,39,42,29,104.942503,16.28297774,61.40438335,1.145778418,33.85149797,41.05466334,0.274013773,3
851,894,1,49.4,70.91,0,0,147.83,0,0.164,13,22,14,20,94.30754089,15.20096054,57.20098343,1.10800221,28.53292961,39.41901652,0.244814456,4
10,9,1,38.2,40.24,67.99,0,150.97,0,0.201,30,48,49,44,87.20370789,11.81548651,61.36038717,3.734984636,32.36579882,36.10037384,0.265591959,2
49,51,1,35.7,56.88,51.02,0,152.1,0,0.16,21,9,16,21,96.3751208,14.7671784,47.99745305,1.367883583,31.35210196,36.45965271,0.264610273,2
59,62,1,42,47.71,55.89,0,154.6,0,0.175,8,39,42,29,88.08480835,14.3033638,68.63259125,3.017020822,33.56786346,37.15607452,0.272051141,3
762,800,1,39.4,49.03,78.56,0,154.91,0,0.172,10,21,22,30,93.46257401,14.5705781,60.51539993,4.289461613,30.87288094,43.028265,0.215143576,3
607,638,2,41.3,0,69.76,0,157.88,0,0.211,7,23,24,42,99.45576032,17.31640517,50.29241085,1.724978219,32.86929735,37.29104773,0.249796728,3
8,7,1,40.9,0,64.41,0,160.73,0,0.201,30,48,49,44,88.65828578,12.18661919,61.80688604,4.252477805,34.17582575,39.20059395,0.255007928,3
81,84,1,38.4,34.93,60.45,0,160.99,0,0.155,5,46,18,14,94.55779572,15.3616291,55.62436371,15.44397984,31.03022308,39.67535019,0.249245781,2
281,292,1,51.7,60.84,81.02,0,161.71,0,0.218,19,41,39,41,94.69231669,15.99187819,54.12789663,2.462431908,33.70334244,36.32800547,0.249388238,5
391,413,1,36.8,60.28,82.66,0,164.12,0,0.164,13,22,14,20,95.37081528,16.13193342,58.76712418,0.663872331,28.21925106,39.02204666,0.27144106,2
539,568,1,40.6,50.29,74.22,0,170.6,0,0.211,7,23,24,42,97.11090597,16.14055697,55.28318024,2.112510125,33.89420446,43.2528712,0.243608688,3
285,296,2,47.15,63.325,95.555,0,171.3,0,0.222,36,50,45,46,82.06383896,11.51244569,68.16408539,4.252497435,35.4037838,36.42584038,0.272424084,4
399,421,1,48.5,57.82,72.62,0,171.81,0,0.141,3,26,5,10,104.6463048,12.88543472,42.45838725,2.369012475,19.58035685,32.49362348,0.220916411,4
245,254,1,48.3,0,92.27,0,174.85,0,0.209,27,35,38,47,43.08599167,14.56170559,68.75285034,2.474175596,34.59320526,36.81028137,0.267973799,4
565,595,1,52,64.62,109.51,0,176.72,0,0.141,3,26,5,10,103.0914368,16.83571815,41.2694725,0.389750218,25.64360886,33.4170351,0.255067237,5
751,789,1,43.8,0,103.92,0,179.38,0,0.193,14,11,15,36,96.57499949,14.35757279,39.57714303,1.86416624,29.39910889,35.58316451,0.266953202,3
548,577,1,51,0,131.77,0,179.43,0,0.188,25,33,27,39,92.19566727,13.07276416,65.83134079,2.638323218,30.03005099,36.0100441,0.265267152,4
131,136,1,47.8,73.49,47.98,0,180.99,0,0.175,8,39,42,29,92.64658737,17.80691433,62.91317177,3.414516568,35.15061569,42.12308884,0.270219773,4
310,322,1,46.1,56.09,80.16,0,184.08,0,0.222,36,50,45,46,84.47422943,15.07687402,62.0873764,4.964200401,32.82727966,38.1122612,0.258394426,4
120,125,1,49.5,0,110.61,0,185.26,0,0.209,27,35,38,47,67.39008951,16.13818181,66.59409237,4.018007636,34.9226222,37.73184374,0.26849156,4
629,661,1,44,65.99,76.87,0,188.44,0,0.226,16,15,35,43,89.70449575,17.10594668,60.79719353,6.523812056,29.41797098,39.90155411,0.258464908,3
305,316,2,44.8,71.375,83.305,0,188.545,0,0.208,22,38,33,40,90.50012779,14.66574391,55.78030539,6.335365802,29.93582618,38.74435545,0.245388519,4
852,895,1,51,0,71.89,0,188.85,0,0.161,4,24,48,13,95.97805895,12.28372506,74.83599854,1.423597063,29.15206282,33.79347719,0.257526508,4
482,506,1,44.8,91.14,0,0,189.87,0,0.155,5,46,18,14,95.98215993,15.51397864,55.17082214,10.84042613,30.37517675,40.38195165,0.249909744,4
183,190,2,54.75,81.94,92.315,0,190.32,0,0.155,5,46,18,14,94.96369403,14.83724324,52.9193524,3.54541564,34.63721521,39.64815445,0.247866406,5
448,471,1,44.8,50.17,74.22,0,196.04,0,0.231,26,42,29,45,85.47917175,9.579338551,68.28737831,4.48592782,34.96775627,35.74422379,0.280056578,4
633,665,1,50.6,89.45,58.03,0,199.67,0,0.141,3,26,5,10,106.9364596,12.80596594,42.58250393,1.814309164,19.62771173,33.20777199,0.232528636,4
645,678,1,52.8,126.06,0,0,199.8,0,0.16,21,9,16,21,99.41389084,14.1145426,41.65242386,1.984539047,29.81560755,35.38909721,0.26822741,5
555,585,1,65,92.06,111.4,0,199.9,0,0.155,5,46,18,14,94.97160912,15.80155983,53.13180161,3.339032233,34.74248028,38.87326241,0.252560969,5
652,685,1,56.1,116.24,0,0,203.36,0,0.155,5,46,18,14,95.61169052,16.76419608,51.47624334,2.496770064,35.04750697,37.14565828,0.253570423,5
789,828,1,74.2,0,154.93,0,205.51,0,0.173,43,14,23,33,109.3019283,10.41625588,45.01276558,0.51625065,18.91263294,33.33916819,0.216328105,5
683,717,2,50.3,43.65,86.28,0,205.99,0,0.226,16,15,35,43,92.27140923,17.19172828,59.69750882,5.157797265,29.50282879,40.29952145,0.262730798,4
35,36,1,43.2,61.02,79.89,0,207.86,0,0.188,25,33,27,39,85.46009954,14.71902672,63.82320786,0.779760847,32.8280379,40.83885956,0.272596431,3
313,325,1,55.8,0,109.14,0,208.2,0,0.231,26,42,29,45,88.42044525,11.19858297,65.63373108,5.290206337,35.57842026,36.44325562,0.293068093,5
726,762,2,56.6,59.19,99.995,0,211.585,0,0.223,34,44,40,49,80.3662646,9.973924718,63.5605781,4.114856299,34.7622682,36.24013024,0.266982493,5
74,77,1,49.3,75.22,82.17,0,215.77,0,0.161,24,13,30,19,101.503281,18.47925716,54.21998235,3.927898558,29.84223004,33.36143261,0.234709862,4
453,476,1,51.5,0,134.2,0,215.98,0,0.226,16,15,35,43,97.80071259,17.17045021,60.18910853,3.148812691,32.03258959,41.42886988,0.27422749,5
57,60,1,77.9,0,189.25,0,217.35,0,0.26,41,49,32,50,97.74129486,13.60056353,54.66056061,3.133748531,31.90142441,37.7669754,0.240591273,5
757,795,1,56.5,0,134.33,0,217.57,0,0.201,30,48,49,44,92.90614827,12.47103469,60.47607295,3.863244335,33.37906075,37.17492294,0.258488884,5
693,727,1,49.2,74.38,83.52,0,218.23,0,0.193,14,11,15,36,99.2404925,16.93205802,49.43869336,1.861515582,32.22432137,36.73078728,0.250034454,4
164,170,1,73.8,112.86,113.28,0,221.98,0,0.218,19,41,39,41,95.92978058,16.95279312,50.54773712,3.875088215,33.78628693,35.27930832,0.254509634,5
617,649,1,69.8,0,141.49,0,223.34,0,0.226,16,15,35,43,100.8332558,14.82028913,58.34925461,3.885291815,30.00076771,40.85253716,0.267134815,5
387,408,1,56.1,75.61,92.88,0,225.28,0,0.164,13,22,14,20,90.63987885,14.85861325,58.85398636,1.11481303,28.76819916,40.24634628,0.242218065,5
549,578,1,51.6,73.32,0,0,229.32,0,0.222,36,50,45,46,87.15813337,13.45039109,64.21414239,6.242080893,35.3100962,37.74379894,0.279529222,5
699,733,1,60.7,0,94.22,0,229.89,0,0.226,16,15,35,43,86.15038109,15.9733847,61.02357674,9.332224131,31.04623413,38.74083519,0.26531367,5
679,713,2,67.8,83.39,116.61,0,230.745,0,0.26,41,49,32,50,100.0275037,14.27687494,57.68587017,4.360600651,29.91659117,39.97766558,0.225335257,5
12,11,1,55.6,67.81,106.61,0,231.99,0,0.222,36,50,45,46,85.34262848,11.05360031,67.82438087,4.582104564,35.46866703,35.91387558,0.280954421,5
546,575,2,62.2,0,111.23,0,232.37,0,0.175,8,39,42,29,88.19081943,14.25304516,69.10906347,4.624830723,31.19706122,36.92989302,0.274963033,5
663,696,1,53.8,0,116.23,0,235.57,0,0.209,27,35,38,47,83.43098068,16.40252958,63.06817055,5.502772212,32.23644972,37.95947742,0.24593487,5
60,63,1,64.7,0,110.99,0,237.7,0,0.161,4,24,48,13,86.83717007,14.13567246,70.60145908,1.572902891,30.73345078,34.95743815,0.261744476,5
723,758,2,56.6,112.83,119.055,0,238.74,0,0.223,34,44,40,49,87.15286332,14.21456778,59.32431259,10.07845145,31.531331,38.9457922,0.244739194,5
407,429,1,59.4,83.76,92.43,0,240.64,0,0.164,13,22,14,20,100.9498081,14.8937912,58.32534409,9.134648561,29.48900127,40.71327591,0.251430459,5
657,690,1,59.1,130.73,0,0,241.5,0,0.172,10,21,22,30,101.7793922,14.90061092,60.107584,4.562163115,29.50154209,42.60625331,0.247740353,5
157,163,2,54.65,78.16,101.2,0,244.295,0,0.222,36,50,45,46,85.42287509,15.99336715,61.83511035,7.313595573,31.24983883,38.05718994,0.254280919,5
390,412,2,56.7,126.96,94.985,0,247.94,0,0.226,16,15,35,43,88.44016571,16.67324187,59.51762149,15.44958557,29.45706362,39.00391229,0.270856177,5
112,117,1,95.8,0,200.78,0,251.13,0,0.208,22,38,33,40,94.76917013,14.91082668,52.84409459,2.753404101,31.06869729,37.98946508,0.236072396,5
154,160,1,71,69.53,154.64,0,254.66,0,0.188,25,33,27,39,87.86876678,14.98463917,63.08081309,0.319172293,32.25839615,41.90534306,0.267966397,5
576,606,1,52.9,91.91,63.18,0,255.45,0,0.208,22,38,33,40,89.09311829,13.68765545,56.34430466,5.79796505,29.92056046,38.30660095,0.236786789,5
188,195,2,59.25,92.545,81.665,0,258.915,0,0.18,17.5,27,24.5,34.5,87.83261554,14.04842218,63.73332819,1.345115324,30.62937101,39.91310311,0.276822923,5
510,538,1,61.1,70.11,137.44,0,260.44,0,0.226,16,15,35,43,103.82864,14.53119659,59.37903214,5.725552082,29.0502882,41.53349304,0.262537554,5
487,511,1,70,0,144.81,0,260.46,0,0.223,34,44,40,49,84.31685734,10.58843529,64.03008318,7.12662667,34.88447237,36.61650324,0.267584287,5
309,321,1,56.9,0,104.43,0,266.05,0,0.208,22,38,33,40,94.13112895,16.01050695,54.17274602,2.246619383,29.59843,37.41677952,0.238286804,5
146,151,1,65.3,0,110.73,0,272.85,0,0.226,16,15,35,43,99.65673523,15.52330627,57.84668427,3.075111437,29.79391289,41.22688675,0.267616099,5
33,34,1,71.3,92.15,67.59,0,277.93,0,0.222,36,50,45,46,89.59730094,13.14122323,66.06913321,4.932983943,35.96781049,36.5787665,0.267461151,5
255,265,1,76.9,111.31,101.49,0,278,0,0.161,4,24,48,13,68.91967392,14.69168313,69.62007332,1.391692549,33.75090981,35.81240463,0.268417083,5
3,1,1,73.8,109.12,93.49,0,289.07,0,0.208,22,38,33,40,93.96380043,15.08602571,53.2686224,4.128248453,30.91727686,38.19694996,0.240358002,5
327,340,1,59.9,94.2,82.93,0,295.89,0,0.211,7,23,24,42,98.31412506,16.12125206,53.9554863,2.671812892,33.09336472,40.44435374,0.217760399,5
471,494,1,63.2,101.13,88.16,0,302.57,0,0.175,8,39,42,29,91.4683609,16.59549332,65.67874146,1.296515226,36.15509033,40.68790627,0.267561972,5
251,260,2,62.7,107.21,66.985,0,318.54,0,0.208,22,38,33,40,90.34899712,16.41007091,57.73203933,35.71219674,30.17393017,39.73097108,0.240397941,5
288,299,1,33.1,44.47,82.73,0,0,0,0.157,39,34,5,12,115.6163966,12.88249567,45.20256339,0.420560155,21.30748876,33.27356071,0.225104672,1
371,390,1,33.3,44.3,0,0,0,0,0.16,21,9,16,21,97.05596924,13.79966831,49.57026863,1.964034826,30.02535486,36.10407734,0.26533816,1
514,542,2,38,39.02,53.505,0,0,0,0.157,39,34,5,12,116.9146423,12.99361376,49.67826096,0.611582302,21.96126795,34.3188866,0.22863639,2
597,627,1,35.4,42.95,44.83,0,0,0,0.157,39,34,5,12,111.9731607,13.99017162,49.4353776,0.48479706,20.38754678,34.43776512,0.23811199,2
193,200,2,53.6,0,0,76.23,92.89,38.81,0.174,33,47,25,37,94.47728984,15.93605896,55.98761813,2.658981224,30.1246651,35.16590814,0.251753481,5
676,710,3,42,0,0,47.31,44.89666667,81.68666667,0.174,33,47,25,37,95.37995945,15.67696301,54.9482978,2.20927733,31.04646318,35.67348302,0.246068858,3
839,880,1,34.1,0,0,45.39,57.78,85.32,0.174,33,47,25,37,95.57422924,16.43999779,57.30946922,2.595041364,29.96997356,36.31976795,0.256245445,2
533,562,2,34.9,45.555,52.86,0,120.77,93.005,0.1655,26,23,11.5,21.5,96.62609207,14.95451978,48.21237289,1.926797927,32.68944295,36.25408745,0.260070162,2
374,393,1,36.9,0,0,42.07,56.49,94.92,0.174,33,47,25,37,93.34525824,13.90452027,57.39594221,2.562496796,30.74979663,36.17612171,0.246733234,2
123,128,1,40.4,0,0,43.28,52.56,96.38,0.174,33,47,25,37,95.01345062,14.1862652,57.66380819,2.465041558,30.11300511,36.22310003,0.254120972,3
177,184,2,22.7,18.4,48.1,0,71.845,96.995,0.172,47,36,36,32,94.95646796,16.24445813,46.02120855,4.103856502,25.29037435,33.23984337,0.214613836,1
462,485,1,44.7,0,0,58.06,65.43,97.6,0.174,33,47,25,37,95.09091949,14.86736526,55.22032013,2.215983534,32.28261337,35.13730011,0.238731337,4
449,472,4,14.75,9.596666667,10.6575,0.3,40.81,97.7,0.089,29,2,12,15,101.5695721,19.34549085,50.62828486,4.317448586,23.58692168,41.03059291,0.245862518,1
150,156,3,44.36666667,46.35,74.01,0,158.8433333,98.38,0.209,27,35,38,47,67.64686902,15.21940462,68.52097638,2.102673918,34.75693385,36.5584259,0.268427337,3
136,141,2,24,22.815,30.33,0,79.03,100.57,0.143,38,7,19,26,105.2438319,16.39957635,46.68724995,3.518677577,21.22035017,37.70462634,0.244557182,1
707,742,2,41.15,56.53,65.815,0,147.45,101.02,0.2055,16.5,26,27,38.5,99.00053787,16.48499251,49.43764067,2.55536148,32.22788501,36.11681223,0.245485388,3
563,593,2,35.1,61.015,40.18,0,144.365,103.88,0.161,24,13,30,19,103.8509304,18.073124,53.61991381,3.919880925,27.75992157,30.64047095,0.234650783,2
736,773,3,39,62.325,69.6,0,124.05,104.6666667,0.243666667,29.66666667,40.33333333,29.33333333,47.33333333,98.55438784,13.33925607,53.53709518,3.625328236,34.20049286,38.90854921,0.211201996,3
613,645,2,31.85,32.965,33.495,0,113.05,109.245,0.145,20,25,21,8,93.97623444,14.87280402,34.9350097,1.341625693,24.81743711,33.95554664,0.25638214,1
690,724,2,45.6,64.53,97.695,0,148.72,109.61,0.226,16,15,35,43,100.3654218,16.07471352,58.87192472,2.331733593,29.92462184,41.21950754,0.27464524,4
230,239,2,28.2,35.75,15.57,0,80.995,109.89,0.175,37,32,43,31,92.55830638,15.61409187,62.68786648,3.071012834,28.08931783,44.51590003,0.274471104,1
302,313,2,38,67.97,50.91,0,140.055,110.115,0.141,3,26,5,10,96.0075655,14.34253586,36.36204005,1.285450787,25.58879161,34.83989191,0.216754407,2
22,22,2,35.45,65.07,48.75,0,136.725,113.66,0.187,6,10,6,25,92.29214923,13.50689797,51.07193741,0.901022198,31.87723399,34.50630093,0.245621061,2
667,700,3,37.86666667,45.1,55.41666667,0,98.19,114.0833333,0.158,50,29,8,16,107.3881091,12.80063587,45.28940068,1.309435788,20.5776379,33.54836552,0.227009305,2
172,179,2,37.6,38.98,71.41,0,128.705,116.115,0.202,10.5,17,19.5,39,99.2046833,17.45377016,50.02245267,1.969410936,32.89330514,37.67056116,0.251783145,2
444,467,2,55.95,60.67,109.82,0,197.015,116.175,0.26,41,49,32,50,100.3238905,14.12674244,57.949349,3.135095857,29.97133196,39.39941629,0.228590417,5
592,622,2,39.25,48.015,54.865,0,134.805,117.5,0.175,8,39,42,29,88.09204204,13.68828083,69.89691925,6.166765563,31.46349577,36.06586027,0.264810885,3
340,354,2,38.45,65.955,65.74,0,130.945,119.355,0.1575,44.5,31.5,6.5,14,112.513423,13.62245721,47.20946789,0.51277926,21.90832293,33.17812136,0.23572699,2
445,468,2,36.75,51.66,73.27,0,123.03,119.565,0.164,13,22,14,20,91.45810318,15.19250298,58.74305344,0.816917166,28.15994311,39.36601003,0.25423196,2
542,571,2,36.3,32.44,63.13,0,129.23,119.71,0.157,2,30,47,23,86.76776693,11.86057494,65.54486484,3.670368401,32.6292419,39.11970566,0.254738746,2
603,634,1,14.9,17.54,28.67,0,53.18,119.98,0.164,13,22,14,20,94.8138148,14.35267143,57.83757401,1.356866896,27.80654271,39.04229228,0.233296223,1
328,341,2,33.45,46.355,32.175,0,125.995,120.075,0.211,7,23,24,42,97.58982563,16.10360575,52.09245968,1.834238932,33.83080006,39.58539324,0.222050728,1
583,613,2,34.85,41.625,58.91,0,110.6,120.16,0.187,6,10,6,25,95.09678046,13.1004597,53.0071071,1.717361654,35.20280028,36.18181801,0.248415657,2
558,588,1,15.5,0,44,0,46.57,121.45,0.175,37,32,43,31,96.61820078,18.14246368,57.49285126,3.371047676,18.9286952,45.65225042,0.2494583,1
725,761,2,47.75,66.715,77.615,0,163.92,122.49,0.26,41,49,32,50,99.33825334,14.22459793,58.55684058,2.829302261,29.67894856,40.12513829,0.234824185,4
813,853,2,36.55,37.18,74.76,0,131.44,125.995,0.172,10,21,22,30,85.3407013,14.11091328,62.8431057,2.990793435,27.72071966,40.78777352,0.231799302,2
827,867,2,37.45,46.96,75.785,0,129.345,131.09,0.187,6,10,6,25,96.08662758,18.05839896,48.5487341,0.634650769,27.62931142,33.99014173,0.263002012,2
724,760,2,44.7,47.03,63.515,0,96.88,131.305,0.218,19,41,39,41,99.89674949,17.67406106,51.22408581,1.720681012,33.80735064,36.032897,0.249227573,4
26,26,2,39.9,57.025,77.33,0,131.38,135.22,0.164,13,22,14,20,93.835295,14.31215895,59.5668917,2.427382243,29.62986379,41.79525152,0.222462376,3
802,842,2,37.6,45.06,44.745,0,124.8,137.565,0.157,2,30,47,23,87.48065249,8.302153667,66.94541804,3.786410511,34.48826949,34.83573028,0.261316033,2
168,174,2,58.1,57.22,109.685,0,257.73,138.42,0.155,5,46,18,14,95.21515374,14.82201696,52.46421192,2.596253722,32.73360947,40.00542178,0.241196109,5
427,450,1,47,0,0,68.68,75.89,139.17,0.174,33,47,25,37,89.73127747,13.76477265,57.8051548,2.418968081,31.67843533,36.79201221,0.219730321,4
855,898,2,36.65,0,70.04,0,127.835,139.235,0.175,8,39,42,29,102.2885825,16.06237698,61.72937807,0.938680137,32.90775681,40.94214153,0.280529358,2
680,714,2,33.75,0,48.985,0,99.485,140.25,0.175,8,39,42,29,90.2077467,14.22276235,67.78264122,6.155405069,34.44101811,37.33190537,0.268654376,2
697,731,1,28.7,42.05,49.3,0,103,141.66,0.187,6,10,6,25,99.68811798,13.47193766,53.94969654,1.572854072,33.98890114,38.90084267,0.247809913,1
805,845,2,50.2,51.2,92.635,0,195.985,142.005,0.175,8,39,42,29,87.98096943,14.04739845,69.22350025,2.021202252,33.30230236,36.10522843,0.262460091,4
312,324,2,36.85,54.15,42.285,0,114.79,142.115,0.145,20,25,21,8,99.44939942,12.47913133,36.08432055,1.413112526,21.97336369,33.28732804,0.250467488,2
283,294,2,32.8,89.42,74.165,0,109.44,143.25,0.135,11,17,11,9,92.04178561,19.38684555,49.94201836,4.043611974,24.7977518,29.57462859,0.234205339,1
34,35,2,54.65,64.51,81.36,0,205.905,143.305,0.201,30,48,49,44,83.46676229,12.82884682,61.13693656,4.262926172,33.62425404,39.76389118,0.269352577,5
158,164,2,35.45,56.49,65.335,0,129.01,143.59,0.16,21,9,16,21,97.6711394,13.98926081,46.34645224,2.141484037,30.05257829,35.63907242,0.266903386,2
76,79,2,41.7,68.04,56.77,0,142.01,143.98,0.193,14,11,15,36,95.47668058,15.0187248,41.96278758,2.480839826,27.17505255,35.39143117,0.23669597,3
375,394,2,46.55,52.2,96.61,0,150.385,144.19,0.2235,23.5,29.5,19,37.5,97.57393551,13.87373325,53.92645493,3.229525322,32.8257659,37.86775449,0.223205852,4
702,737,2,16.75,11.345,21.72,0,45.265,144.96,0.157,2,30,47,23,79.35309944,10.63563859,74.59667511,3.728095794,38.34934388,30.47909451,0.244381104,1
349,366,2,46.2,56.51,74.435,0,171.515,145.435,0.211,7,23,24,42,97.17418767,17.21543463,52.40664292,0.941383479,34.1466891,40.82071829,0.252434594,4
528,557,2,36.9,53.16,76.805,0,114.325,145.5,0.164,13,22,14,20,95.45198479,13.85658021,59.54964018,1.677792484,29.91315475,42.28880902,0.225573546,2
800,840,2,44.2,65.68,81.86,0,163.24,150.085,0.172,10,21,22,30,102.9515625,14.9569404,60.27756373,3.885381127,28.56672357,40.86350155,0.26295658,3
169,176,2,44.2,52.65,66.2,0,143.09,150.55,0.208,22,38,33,40,92.44658248,15.95808474,56.6994443,26.52076213,30.48624643,39.83616915,0.241862405,3
1+2:253,,7,27.14285714,33.13333333,34.73285714,0.251428571,78.22833333,157.3842857,0.163142857,43.42857143,20.57142857,17.71428571,21.57142857,96.72271509,17.89632302,55.82024952,5.867675519,27.59005638,36.82295406,0.241816401,1
52,55,2,45.45,55.07,104.915,0,135.135,158.85,0.164,13,22,14,20,100.2341754,14.21929503,58.9680055,9.080580393,29.93926366,41.17809391,0.246677703,4
69,72,2,56.35,53.49,109.63,0,214.785,159.135,0.208,22,38,33,40,92.70251656,15.20501477,54.89119827,6.012050033,30.22362868,39.74218941,0.248641477,5
178,185,2,53.35,59.975,69.47,0,177.32,160.08,0.175,8,39,42,29,94.24285318,16.85314965,64.70057297,2.060719103,36.23981953,41.16160457,0.268228889,5
64,67,1,21.4,18.71,26.78,0,70.16,160.27,0.175,8,39,42,29,102.3563385,18.38041973,63.45333481,0.318667084,36.72726059,42.11728668,0.280511767,1
822,862,1,18,30.59,37.21,0,44.79,161.58,0.188,25,33,27,39,94.3419669,13.41953198,68.20733207,5.038029943,32.72259385,35.67578234,0.262518006,1
735,772,2,42.4,48.655,83.685,0,160.81,162.015,0.222,36,50,45,46,91.90824046,12.22462038,66.85551521,4.887726273,36.42508337,36.23683712,0.275345524,3
692,726,2,39.45,37.635,54.565,0,137.62,162.6,0.172,10,21,22,30,88.8955911,13.52396214,62.58802255,0.57986401,31.56325722,41.83103126,0.250298371,3
