OBJECTID,zones455,rank,Age_adjusted_LCM,Female_Rate,Male_Rate,less_than_49,F49_74,beyond_74,smokrate,GDP,Health_Care_Quality,Health_care_Access,Public_Health,wind,NO2,Temp,SO2,PM25,ozone,co
249,252,3,-0.085543626,-0.28046786,-0.222140375,-0.242921109,-0.045263074,-0.175019925,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-1.339524446,-0.880298937,0.696174172,0.387402288,0.456843826,0.862014868,0.307714061
250,253,1,-0.88144469,6.399332281,6.506623456,6.925228271,4.254862944,5.683824758,-1.692343233,0.448914029,0.008968872,-1.766293287,-1.664783608,1.483117619,1.484041505,-0.494970894,-0.953209799,-1.235304373,-0.083473792,1.404905897
251,254,1,-2.443400529,-0.413218405,-0.382915747,-0.242921109,-0.786820602,-0.26278192,-2.936947514,0.944918396,-1.972920583,-1.049926212,-0.982796913,-0.382345127,0.841793735,0.500787224,0.423232938,-1.852644789,2.36853555,0.73079618
252,255,1,-1.816628441,-0.3343999,-0.387390737,-0.242921109,-0.491227155,-0.276784356,-0.74251365,0.035577057,-1.735093848,1.385721841,-0.07348132,-0.079887885,2.075931091,1.31028304,0.330077185,-0.21420348,2.716079867,0.410349217
253,256,4,0.557809735,-0.111467167,-0.116534931,-0.242921109,-0.055581299,-0.216351716,-0.775266394,-1.039099072,1.515204857,-0.620105968,-1.058573213,0.087863896,-0.048843097,-0.32846339,0.034999569,0.967004065,0.718936228,-0.218684207
254,257,5,1.879337127,0.076840424,-0.058284395,-0.242921109,0.364835579,-0.067105953,1.550178448,-0.129757732,-0.942338066,0.597718059,1.138939472,-0.607389727,0.716235931,0.304607858,8.208491594,-0.127090272,0.589616493,0.614178579
255,258,2,-0.732213241,-0.152012788,-0.393551955,-0.242921109,-0.402969075,-0.182449166,-1.233804813,-1.204433861,-0.070306707,-1.551383164,-1.361678411,0.586576921,0.513403963,-1.628369293,-0.825812544,-0.929426275,-1.268477732,0.430587028
256,259,4,0.614849311,-0.127903598,-0.134832669,-0.242921109,-0.007087898,-0.174453888,0.731359842,1.027585791,1.673756013,1.600631964,1.214715771,-0.559840288,-0.732134097,0.353333888,0.384106336,0.536143583,-0.33376151,0.045175228
257,260,5,2.25241575,-0.557968999,0.362007978,-0.242921109,-0.050817305,0.004382467,0.469337888,-0.295092521,-1.259440379,-0.83501609,0.608505376,0.302482277,-0.140230401,-0.798560451,-0.338548127,-1.04468533,-0.497088737,-0.229439705
258,261,2,-0.553135501,-0.193569776,-0.216595279,-0.242921109,-0.364495868,-0.120355393,-1.233804813,-1.204433861,-0.070306707,-1.551383164,-1.361678411,1.631548888,0.153494057,-1.199809355,-0.658454169,-1.619100359,-1.384237028,-0.660417828
259,262,5,1.431642778,0.129545186,-0.065807567,-0.242921109,0.142835689,-0.180409509,-1.233804813,-1.204433861,-0.070306707,-1.551383164,-1.361678411,1.520294113,-0.576268978,-1.304891446,-0.47891639,-2.458012544,-1.280992024,-0.769792071
260,263,2,-0.558109883,4.762280108,5.092137435,5.56742961,6.139000227,5.83140502,-2.150881652,-1.36976865,-1.814369426,0.526081352,-1.816336207,1.168822619,0.046982469,0.464078289,0.355470449,-0.282226604,0.396622603,0.002132171
261,264,2,-0.712315714,-0.225785818,-0.297890934,-0.242921109,-0.456411612,-0.15862406,-0.218469741,2.432931498,0.722449075,0.669354767,0.305400178,0.237213663,-0.129512085,-1.315475181,0.393719019,-1.430797366,-1.292242507,-1.671568555
262,265,4,0.325671924,-0.024966812,-0.117421282,-0.242921109,-0.004351424,-0.209139399,-0.578749928,0.531581424,-1.100889223,0.239534522,-0.679691715,1.873706612,0.973412279,0.011907646,0.280275878,-0.233573488,-1.206133395,-0.663318336
263,266,3,-0.010927901,-0.229297196,-0.437215537,-0.242921109,-0.436666999,-0.240887281,-0.251222486,1.110253185,0.801724653,-1.40810975,-0.452362817,0.36973613,-0.254002404,-0.730639744,-0.514570858,-0.020958717,-0.902694801,-0.329032755
264,268,1,-1.291333738,-0.288826986,-0.335766213,-0.173759089,-0.556794171,-0.189303633,-1.36481579,-0.708429494,-0.545960176,-0.978289505,-1.892112507,0.829133675,2.509559176,0.197581555,-0.776973662,0.056346625,0.139846591,1.166516572
265,269,5,1.357027053,-0.107148967,-0.119734441,-0.242921109,-0.112252515,-0.123657277,1.288156494,0.118244451,1.118826966,0.884264889,0.987386873,0.118871665,0.494802364,-0.26489401,-0.383193909,1.05351558,-0.520754745,0.459341847
266,270,2,-0.538212356,-0.205740281,-0.136013028,-0.242921109,-0.23640989,-0.316638451,-0.480491695,-0.377759916,-0.387409019,-0.906652797,-0.603915416,-0.309149613,0.169397298,0.293546128,-0.752771611,-0.446369394,0.577426738,0.222008484
267,271,2,-0.591272427,-0.160456004,-0.335463556,-0.242921109,-0.247382882,-0.266414284,-0.611502673,0.28357924,-1.417991535,-0.763379382,-0.528139116,0.40619139,-0.305684516,-0.914300113,-0.310212078,-0.031776871,-0.591090958,0.793903945
268,272,4,0.431792066,0.056488068,-0.297955788,-0.242921109,-0.250092263,-0.011393203,0.469337888,-0.295092521,-1.259440379,-0.83501609,0.608505376,-0.34262886,0.138304287,-3.547370151,-0.010107586,0.29726759,-0.59297514,0.239096041
269,273,5,0.829742598,-0.078546577,-0.05118278,-0.20232959,0.100016183,-0.229499564,1.058887284,-0.873764283,-0.308133441,-0.190285723,1.063163172,0.463879556,0.26681626,-0.297208116,-0.15612547,0.980076426,0.86852231,-1.911590956
270,274,5,1.242616275,-0.121467208,-0.035423032,-0.242921109,-0.017830593,-0.060873428,0.731359842,1.027585791,1.673756013,1.600631964,1.214715771,-0.646096919,-0.424418617,0.281433284,0.007342062,0.545966969,-0.182818028,-0.125334508
271,275,2,-0.666551403,-0.258813226,-0.174692509,-0.242921109,-0.326320692,-0.231740711,-0.428087305,-0.427360353,-0.403264135,-0.792034065,-0.452362817,0.187278435,-0.395800032,0.371034588,-0.512576576,-0.10079831,1.452816871,-1.224770773
272,276,5,1.939029706,-0.088143207,0.099767069,-0.242921109,0.424949966,-0.227946164,1.058887284,-0.873764283,-0.308133441,-0.190285723,1.063163172,0.356392983,0.545915708,-0.073419786,-0.348341597,0.817821859,1.328411178,-0.45241714
273,277,3,0.00067899,-0.156240078,-0.189129216,-0.242921109,-0.22331455,-0.158644442,-0.185716997,2.10226192,-1.021613645,-0.26192243,0.381176477,2.228912513,-0.878459473,-1.032025534,-0.905450274,-1.337874614,-1.070551754,-1.306421661
274,278,1,-1.279395222,2.760180982,2.640491375,2.32570692,2.094572023,2.886591354,-1.463074023,-0.377759916,-0.030668917,-1.658838226,-1.51323101,1.063484253,1.627303096,-0.077805485,-0.920012394,-0.635884293,1.117863749,1.641248113
275,279,5,0.869537651,-0.109876251,-0.166429991,-0.242921109,0.225945945,-0.118101726,0.731359842,1.027585791,1.673756013,1.600631964,1.214715771,0.260676385,-0.340861501,0.311486317,-0.04431014,0.576246573,0.163109582,0.954761003
276,280,4,0.374586677,-0.042648703,-0.106098692,-0.242921109,0.0236568,-0.125447982,-0.775266394,-1.039099072,1.515204857,-0.620105968,-1.058573213,0.400688176,0.257758604,-0.547495348,-0.343554881,1.019109633,0.492889484,0.332274402
277,281,5,1.018769101,-0.157194627,-0.053841832,-0.242921109,0.235665849,-0.268132195,1.713942169,0.696916213,1.198102544,0.167897814,1.290492071,-0.682596285,-1.586144798,1.003619641,0.571227432,1.220366494,-0.410169879,2.052727876
278,282,2,-0.403904052,-0.170694683,-0.283947124,-0.242921109,-0.21849411,-0.180710872,0.469337888,-0.295092521,-1.259440379,-0.83501609,0.608505376,0.331963196,0.485646752,-0.739209026,-0.38057671,0.184106868,0.481346517,-0.28369108
279,283,2,-0.616807586,-0.233408576,-0.311588295,-0.13749843,-0.423370713,-0.141800172,-0.05470602,-0.906831241,-1.180164801,-1.379455067,-0.558449636,0.649184502,1.94565622,0.020855186,-0.740043865,0.354896935,-0.286552365,0.727195703
280,284,5,0.949127758,-0.242081339,-0.056544121,-0.242921109,0.206573872,-0.171158992,1.419167471,1.523590158,1.832307169,1.314085134,1.36626837,-1.452869104,0.129671642,0.864131896,0.353703136,0.825174501,-0.191289019,0.336977096
281,286,1,-0.908803789,-0.346638587,-0.343500163,-0.2255071,-0.387813477,-0.237415061,-0.218469741,-0.6257621,-0.466684597,-0.333559138,0.153847579,-0.513943511,-0.323050471,0.621733225,-0.746444837,0.387613144,1.411554699,-0.601841372
282,287,3,-0.221510058,-0.079217034,0.055309015,-0.163714129,-0.194233862,-0.17338063,-0.578749928,-1.121766467,-0.228857863,1.528995256,-1.134349512,-1.26713605,-0.668979653,1.695231466,-0.262762816,-0.102156456,-0.721262226,0.393537993
283,289,2,-0.727949485,-0.207115287,-0.334756329,-0.224360281,-0.237100782,-0.20283512,-0.822056014,0.224531102,-1.010288562,-0.149350462,-0.896195428,0.900162699,1.255617702,-0.206465759,0.280481494,-0.479020111,-1.994012675,-0.686598671
284,290,2,-0.662571898,-0.333445351,-0.37085273,-0.242921109,-0.355487177,-0.143634552,-0.120211509,-0.791096889,0.96027581,1.099175011,0.078071279,-0.697440891,-0.392055942,1.379890874,-0.090365916,0.311391866,-0.488093846,0.826206211
285,291,4,0.195508937,-0.182387912,-0.147038367,-0.242921109,-0.205150409,-0.202498505,-0.775266394,-1.039099072,1.515204857,-0.620105968,-1.058573213,0.137729199,0.382601813,-0.305702992,0.014782101,1.070889291,0.322349959,0.184696525
286,292,5,3.406472294,0.290011754,0.101939709,-0.242921109,0.68335716,-0.01422339,1.713942169,0.696916213,1.198102544,0.167897814,1.290492071,-0.901284589,-2.43897945,1.127760331,0.410350627,1.051171052,-0.949302161,0.544430503
287,293,2,-0.520802021,1.056685355,1.207894615,1.535530839,1.040487418,1.301881139,-1.086417464,0.1389113,-1.081070328,-0.978289505,-1.494286935,1.081789079,1.38146698,0.179226532,-0.727774679,0.106062995,0.645790617,0.89363363
288,294,1,-0.952744161,-0.285695155,-0.260188601,-0.215914987,-0.352890687,-0.261733702,0.005340667,-0.804874788,-1.457629324,-1.443928103,-0.414474667,0.387916875,-0.326748751,-0.202180849,-0.461183316,0.794493662,0.196366651,-0.130892086
289,295,4,0.779998781,-0.189103849,-0.119475021,-0.242921109,-0.346207547,-0.049294994,-0.251222486,1.110253185,0.801724653,-1.40810975,-0.452362817,0.434159018,-0.025069262,-0.972598683,-0.423510433,0.178786647,-0.767665109,-0.326327433
290,296,1,-0.841649637,-0.198217523,-0.299101559,-0.242921109,-0.526584575,-0.163873881,-0.611502673,0.28357924,-1.417991535,-0.763379382,-0.528139116,0.379872537,-0.249268541,-0.54408416,-0.556007593,-0.168382551,-0.196321885,0.779923449
291,297,1,-0.97098356,-0.378854628,-0.247855355,-0.242921109,-0.548191887,-0.155649743,-1.102793836,0.200911846,-0.149582285,-0.405195845,-1.51323101,0.159895711,-0.329316744,-1.938316642,-0.535489687,-1.563772983,-1.14845362,0.127444893
292,298,1,-0.856572782,-0.293967916,-0.317671687,-0.242921109,-0.348239583,-0.217014131,0.960629052,0.366246635,0.881000231,0.454444644,0.911610574,0.175986183,0.339911717,-0.159101536,-0.283827722,0.253699219,-0.501323548,-0.270594186
293,299,3,-0.20824504,-0.103717135,-0.206056353,-0.242921109,-0.266235657,-0.199798618,-0.862607056,1.385811167,0.08824445,-1.40810975,-1.058573213,1.916521643,-0.256941695,-0.927052788,-0.751420397,-1.524846066,-1.375388559,-0.626146445
294,300,3,0.136645421,-0.246240447,-0.14571965,-0.207516742,-0.21627016,-0.135490486,0.993381796,0.779583607,0.643173497,0.812628182,1.44204467,-1.46105468,1.166874245,0.828040417,0.874189612,1.063167232,0.647719056,1.09925061
295,301,1,-1.378882855,-0.36917277,-0.396664992,-0.242921109,-0.524755743,-0.227657905,-0.808019138,1.440922763,0.08824445,-0.476832553,-0.755468015,0.190325535,0.042414209,-0.346159686,-0.28147601,-0.366133795,-0.94526976,-0.01264076
296,302,2,-0.732213241,-0.557968999,-0.225837106,-0.242921109,-1.069747693,-0.129378797,-1.102793836,0.200911846,-0.149582285,-0.405195845,-1.51323101,0.707399755,-0.979381358,-2.10891893,-0.567200968,-1.670086742,-1.419724678,0.535803816
297,303,4,0.252714326,-0.183172007,-0.035033903,-0.242921109,-0.029142258,-0.169796309,-1.233804813,-1.204433861,-0.070306707,-1.551383164,-1.361678411,0.927020169,-0.363812901,-1.912618235,-0.461873113,-1.587595214,-1.763717155,-0.847476143
298,304,5,2.335322111,-0.105308051,0.0941355,-0.242921109,0.35123223,-0.365815858,0.960629052,0.366246635,0.881000231,0.454444644,0.911610574,-0.026462351,0.139484068,-0.25801538,0.253477029,0.183151913,0.18507719,-0.415770121
299,306,4,0.158201075,-0.172740146,-0.109681927,-0.176229161,-0.229873509,-0.113122693,0.272821422,-0.956431678,-1.338715957,-1.479746457,-0.225033919,0.419763511,-0.652173636,-0.228294944,0.315773645,0.925032953,-0.252261015,-1.928744811
300,307,2,-0.732213241,-0.215081228,-0.267344262,-0.159926685,-0.415432227,-0.169512417,-1.168299325,0.903584699,-1.140527012,-1.658838226,-1.778448058,1.107352081,0.415830844,-0.476109248,-0.904464366,-1.424771291,0.369741083,0.099225385
301,308,5,1.585848609,-0.167831035,0.100156199,-0.242921109,0.675974098,-0.300168337,-0.775266394,-1.039099072,1.515204857,-0.620105968,-1.058573213,0.121230764,0.027814261,-0.339558542,-0.16025326,0.588414753,0.781462563,-0.382796374
302,309,4,0.355518214,-0.126921776,-0.221081078,-0.242921109,-0.142891096,-0.194802115,1.593848763,0.063132854,0.37892157,0.000745497,1.265233305,0.523103439,0.150890864,-0.0658679,0.525590764,0.155491475,0.73175937,-1.695912832
303,310,5,1.416719633,-0.012819035,-0.114156917,-0.242921109,0.145138662,-0.264769165,1.288156494,0.118244451,1.118826966,0.884264889,0.987386873,-0.008029534,0.667741029,-0.089217686,-0.162386765,0.681974792,-0.304459916,-0.023855342
304,311,3,-0.105441153,-0.142262748,-0.116718687,-0.242921109,-0.166135325,-0.174862693,-0.480491695,-1.080432769,-0.704511332,-1.515564811,-0.793356165,0.289573295,-0.761054485,-0.818597413,-0.1730197,-0.451826301,-0.372069493,-2.157782983
305,312,3,0.093534114,-0.067194258,-0.304311572,-0.242921109,-0.111575169,-0.185921385,-1.233804813,-1.204433861,-0.070306707,-1.551383164,-1.361678411,1.146691022,-0.595624881,-1.52077678,0.190557189,-2.035977718,-1.519871477,-1.331552341
306,313,5,0.963056026,-0.097944384,0.003347245,-0.242921109,0.20947291,-0.281611397,1.386414727,0.713449692,0.484622341,0.927246913,1.290492071,-0.868908712,0.566858857,0.561943111,1.734231794,0.103401247,0.272282976,0.340264032
307,314,3,-0.057355464,-0.161271917,-0.239532306,-0.242921109,-0.12998767,-0.221678698,1.058887284,-0.873764283,-0.308133441,-0.190285723,1.063163172,0.399458678,0.640719133,-0.358460439,-0.482278872,0.819179415,0.759882023,-0.957421143
308,315,3,-0.045748573,-0.094058004,-0.243023663,-0.242921109,-0.107849771,-0.295311597,0.469337888,-0.295092521,-1.259440379,-0.83501609,0.608505376,0.151189377,0.10298712,-1.398432343,-0.19868604,-0.669199189,-0.690858495,-0.591582584
309,316,1,-0.825068365,-0.298377025,-0.341862576,-0.206693384,-0.437445946,-0.171327871,-0.720678476,-0.598206302,0.537472726,-0.667863773,-0.881761848,0.221689303,0.883026109,-0.636039305,-0.389596509,0.770580621,0.568416619,0.187720538
310,317,4,0.252714326,-0.193172048,-0.046275424,-0.242921109,-0.145668211,-0.243386988,-0.393151033,-0.460427311,-0.413834212,-0.715621577,-0.351327751,-0.013088774,-0.152458249,0.428845971,0.035812511,0.056274821,1.651648606,-1.254344055
311,318,1,-2.095193813,-0.410797941,-0.426800916,-0.132755891,-0.657244465,-0.273566911,-1.233804813,-1.204433861,-0.070306707,-1.551383164,-1.361678411,1.108789935,3.18774359,-0.015367043,-0.821144717,0.038415248,-0.238300687,1.456258481
312,319,1,-0.951086033,-0.301399764,-0.154691248,-0.242921109,-0.42356037,-0.176400078,-0.480491695,-0.377759916,-0.387409019,-0.906652797,-0.603915416,0.203605405,-0.239763505,0.211070155,-0.45831999,-0.414992047,0.547271515,-0.754551241
313,320,4,0.276591358,-0.137643411,-0.264218254,-0.242921109,-0.359402232,-0.243762017,1.288156494,0.118244451,1.118826966,0.884264889,0.987386873,0.679579915,0.88451424,-0.473814919,-0.297694544,0.712168356,-0.81734318,0.342825203
314,321,5,1.13815426,-0.557968999,-0.6112051,3.522950891,-0.440561734,-0.387179109,-0.152964253,1.275587974,1.594480435,-0.118649015,0.684281675,0.036706444,0.453550837,0.015711601,-0.139365027,-0.001854423,-0.76282273,0.107018206
315,322,4,0.561125989,-0.04939873,0.017498591,-0.242921109,-0.015934027,-0.161585274,-0.578749928,0.531581424,-1.100889223,0.239534522,-0.679691715,1.650272473,1.146333547,-0.150006641,0.280837617,-0.020631241,-1.192564417,-0.668081577
316,323,1,-1.552986213,-0.383184191,-0.410154817,-0.204634991,-0.51070083,-0.231068978,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-1.840279702,-1.228007292,1.425951897,0.195468459,1.393291391,-0.649973482,0.002529966
317,324,4,0.17312422,-0.210819847,-0.172126415,-0.242921109,-0.188600608,-0.220298546,-0.485950497,-0.804874788,1.409504086,-0.441014199,-0.730209249,0.195724163,-0.040317593,-0.202768592,0.410888365,0.806842478,0.815101655,0.003868477
318,325,1,-1.776833388,-0.323377127,-0.353385135,-0.142142165,-0.60563076,-0.239208677,-0.578749928,-1.121766467,-0.228857863,1.528995256,-1.134349512,0.873430858,-0.797622938,1.955724675,-0.602816589,-0.310539167,-1.524990675,0.382922702
319,326,1,-0.985906705,-0.341763567,-0.336317479,-0.242921109,-0.465928312,-0.283811779,0.141810445,2.184929314,1.039551388,-0.047012308,-0.300810218,0.904290194,-1.829640929,-1.634705245,-0.248294875,-2.09825308,-1.367540484,0.347132747
320,327,3,-0.137774633,-0.1859902,-0.128781704,-0.242921109,-0.195786112,-0.139183996,-0.857148254,-1.142433315,-0.387409019,-1.533473988,-1.077517288,-0.01527167,-0.388932675,-1.422698501,-0.806227006,-0.753468691,-1.067791093,-0.525155081
321,328,1,-0.804341775,-0.364218204,-0.327172934,-0.242921109,-0.423458768,-0.244903263,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-1.506724723,-1.841866122,1.441492335,0.21451537,1.110959896,-0.932846029,0.19420018
322,329,4,0.56610037,-0.130058152,-0.11655655,-0.242921109,-0.421054192,-0.421080204,-0.251222486,1.110253185,0.801724653,-1.40810975,-0.452362817,0.334925933,-0.150376208,-0.504724552,-0.337734852,0.280267845,-0.477294352,-0.342034538
323,330,3,0.086901604,-0.276649663,-0.274737724,-0.242921109,-0.218347351,-0.14108389,1.713942169,0.696916213,1.198102544,0.167897814,1.290492071,-2.145853105,-1.381754742,1.364115839,0.34491845,0.964306095,-0.351328477,1.309634449
324,331,2,-0.662571898,-0.047830542,-0.149275862,-0.242921109,-0.254664343,-0.174862693,-0.185716997,2.10226192,-1.021613645,-0.26192243,0.381176477,1.848461116,-1.364839096,-0.998218607,-0.950857943,-2.285357584,-0.62623868,-1.52165049
325,332,4,0.441740829,0.115942857,-0.173304613,-0.242921109,-0.270209416,-0.052098976,-0.185716997,2.10226192,-1.021613645,-0.26192243,0.381176477,1.706103387,-1.383279307,-0.944580683,-0.961469504,-2.800642109,-0.702374003,-1.540287934
326,333,5,0.872024842,-0.234456308,-0.069747504,-0.242921109,0.101890171,-0.266845946,1.550178448,-0.129757732,-0.942338066,0.597718059,1.138939472,0.010350299,0.891366322,0.356617083,0.340866667,-0.053396915,0.883887524,0.77706479
327,334,3,-0.214877549,-0.280649679,-0.144714398,-0.242921109,-0.223517753,-0.157603504,0.305574167,0.614248818,0.484622341,0.0246244,0.835834274,0.145760736,0.338425624,0.644378708,-0.829453579,0.266572835,1.353064479,1.097825989
328,335,3,0.068662205,-0.104217137,-0.071320236,-0.242921109,-0.222524314,-0.113769094,-0.185716997,2.10226192,-1.021613645,-0.26192243,0.381176477,1.977704735,-1.352523842,-1.081877846,-0.94535423,-1.925349839,-0.789596426,-1.513097757
329,336,1,-1.456483209,3.343547013,2.742534122,3.613553138,3.317810044,4.233820513,-0.801468589,0.349713156,-0.942338066,0.282516546,-0.876710094,0.434381712,1.789549085,-0.711712904,0.254144947,-0.793344306,1.618600522,-0.916165984
330,337,3,-0.219851931,-0.241706338,-0.241596854,-0.242921109,-0.255781963,-0.162288453,0.469337888,-0.295092521,-1.259440379,-0.83501609,0.608505376,0.319735527,0.092401213,-0.761211796,-0.507507968,-0.080349038,0.175408463,-0.300117037
331,338,1,-1.78429496,-0.374763702,-0.407617368,-0.199880102,-0.627492076,-0.236330811,-1.315686674,-0.894431132,-0.367590125,-1.193199627,-1.693199721,0.995892647,2.5824024,-0.059457694,-0.824491514,-0.016667676,-0.302919608,1.14659773
332,339,4,0.493971837,-0.216888054,-0.109730568,-0.242921109,-0.085124839,-0.10903683,0.993381796,0.779583607,0.643173497,0.812628182,1.44204467,-0.806271759,1.046105025,0.641809707,0.749257997,0.465117875,0.93036501,0.785423915
333,340,2,-0.620787092,-0.157808266,-0.457615655,-0.242921109,-0.383529268,-0.20942067,-1.332063046,-0.047090338,-2.052196161,-1.264836335,-1.361678411,0.286605779,0.651762537,0.181507945,-0.761064124,-0.462652202,1.059400815,0.650413002
334,341,5,1.416719633,-0.193194775,-0.13419709,-0.242921109,-0.206809905,0.013108876,1.713942169,0.696916213,1.198102544,0.167897814,1.290492071,-2.541130364,-1.555158871,1.492224966,0.334282933,0.873546912,-0.283975016,1.247351828
335,342,2,-0.801854584,-0.557968999,-0.6112051,1.999410389,-0.678377635,-0.346551953,-0.152964253,1.275587974,1.594480435,-0.118649015,0.684281675,0.162363841,0.646133515,0.148995758,-0.160656974,-0.036853118,-0.394626901,0.315425133
336,343,4,0.799896308,-0.120103566,-0.099953687,-0.242921109,0.111000464,-0.119953576,1.713942169,0.696916213,1.198102544,0.167897814,1.290492071,-2.191272615,-0.927079757,1.322425827,0.194928446,1.022952014,-0.260886878,1.133505523
337,344,3,-0.264621365,-0.321263482,-0.25048198,-0.242921109,-0.249527809,-0.166040197,-0.480491695,-0.377759916,-0.387409019,-0.906652797,-0.603915416,-0.545199599,0.316750782,0.42361784,-0.660208334,-0.297808332,0.678330287,0.242006523
338,345,5,2.958777945,0.212897801,0.114780985,-0.242921109,0.357079976,-0.092787277,2.663771753,1.93692713,1.753031591,0.382807937,1.669373568,0.462079162,-0.244351595,0.311721525,-0.234385305,-0.187699761,0.8830698,-0.883506334
339,346,4,0.212919273,-0.247126814,-0.362356734,-0.242921109,-0.342888556,-0.03403033,0.272821422,2.598266287,1.277378122,1.027538304,0.760057975,2.370289694,-1.365607132,-1.166073911,0.171045561,-3.380697578,0.507137378,-0.842785976
340,347,2,-0.791905821,-0.205263006,-0.276099677,-0.242921109,-0.323516483,-0.167280588,-1.233804813,-1.204433861,-0.070306707,-1.551383164,-1.361678411,0.363107205,1.963220788,-0.645922184,-0.845760587,-0.710057764,-1.022293959,1.283462746
341,348,4,0.716989948,-0.131558158,-0.12844662,-0.242921109,-0.345304421,-0.106574247,1.288156494,0.118244451,1.118826966,0.884264889,0.987386873,-0.040196471,0.634064624,-0.186418438,0.066757392,0.59658721,-0.480763057,0.281511041
342,349,2,-0.722264477,-0.247365452,-0.26838194,-0.242921109,-0.251717892,-0.339838995,-0.431362579,0.696916213,-0.308133441,-1.085744566,-0.490250967,0.282857594,0.078450859,-0.768277619,-0.383181768,0.578422154,-0.415585501,0.4928748
343,350,5,0.839691361,-0.130385426,-0.116063652,-0.242921109,-0.041903442,-0.174240751,0.79686533,-0.129757732,-0.308133441,-0.147303698,0.760057975,0.61068076,0.78464312,-0.634102458,-0.327122588,0.466712065,-0.516878336,-0.032004248
344,351,5,0.874512033,-0.079807946,-0.055771266,-0.242921109,-0.042028751,-0.085071961,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-1.026536855,-2.276029559,0.919673732,0.283242066,0.872519953,-0.340119589,0.521014879
345,352,4,0.723622456,-0.192819773,0.006343543,-0.242921109,-0.096199433,-0.175424654,-0.120211509,-0.791096889,0.96027581,1.099175011,0.078071279,-0.537206854,0.455983807,1.019006528,-0.114394364,1.438204657,1.055904808,0.945154536
346,353,2,-0.718284972,-0.267349625,-0.316556182,-0.183145363,-0.428613365,-0.167058715,-1.332063046,-0.047090338,-2.052196161,-1.264836335,-1.361678411,0.396488132,0.761854958,-0.015439842,-0.577290598,0.027250468,1.844530866,0.255257775
347,354,4,0.352201959,-0.069580631,-0.090744287,-0.242921109,-0.136230535,-0.172731318,-0.185716997,2.10226192,-1.021613645,-0.26192243,0.381176477,2.096347725,-1.203194492,-1.177269471,-0.870702952,-2.193604293,-1.222197386,-1.502983491
348,355,5,0.950785885,0.078692705,0.099064474,-0.242921109,0.080373172,-0.166139195,-0.136587881,-0.76354109,0.722449075,0.860385987,0.090700663,1.513176139,0.577539719,0.512411824,-0.549317097,0.760641064,1.198893697,0.8800159
349,356,4,0.732742156,-0.089609123,-0.302722626,-0.242921109,0.147712574,-0.195088919,0.960629052,0.366246635,0.881000231,0.454444644,0.911610574,-0.220710085,0.196436696,-0.080815046,0.241289451,-0.109064078,0.088151985,-0.398552704
350,357,1,-0.898855026,-0.246274538,-0.282114972,-0.242921109,-0.426354419,-0.240181918,-0.709760905,-1.287101256,0.246795606,1.457358549,-0.376586517,-1.82446719,-1.537999708,1.634160998,0.205603368,1.367326607,-1.589510474,0.198005168
351,358,5,2.033542958,0.059760809,0.136669524,-0.242921109,0.170471373,-0.256496983,-0.185716997,2.10226192,-1.021613645,-0.26192243,0.381176477,1.768965683,-1.596806399,-1.111176017,-0.82861352,-2.502905194,-1.283597734,-1.530860832
352,359,5,1.006333147,-0.036307767,-0.091246913,-0.242921109,0.390981104,-0.302485334,-0.087458764,-0.31575937,-0.228857863,-0.244013253,0.324344253,-0.683715845,-0.320828026,0.754565541,-0.679549687,0.226220031,0.993766507,1.004596454
353,360,3,-0.251356348,-0.282354232,-0.284811856,-0.208340099,-0.212206088,-0.15631507,-0.218469741,-0.6257621,-0.466684597,-0.333559138,0.153847579,-0.745490799,-0.088393321,0.665969765,-0.956050504,0.641661955,1.796304349,0.732798285
354,361,3,0.103482877,-0.275558749,-0.283752559,-0.242921109,-0.00834776,-0.174766606,0.141810445,2.184929314,1.039551388,-0.047012308,-0.300810218,0.834160122,-1.511007525,-1.940407129,-0.478815336,-1.642787663,-1.515031523,-0.58088109
355,363,3,-0.050722954,-0.163228743,-0.161987428,-0.242921109,-0.446623974,-0.09839524,-0.545997184,-0.832430586,-0.942338066,-1.229017981,-1.058573213,0.479670427,2.251406748,-0.276343536,-0.810404933,-0.432772232,-0.93314177,0.973806357
356,364,4,0.287534998,-0.028194098,-0.031077752,0.021500115,-0.08060356,-0.157700318,-0.578749928,-1.121766467,-0.228857863,1.528995256,-1.134349512,-0.996855065,-0.488444855,1.60428469,-0.23438729,-0.180416844,-0.77029883,0.453364576
357,365,1,-1.229651406,-0.3874683,-0.404717812,-0.215338637,-0.52392035,-0.196437043,-0.120211509,-0.791096889,0.96027581,1.099175011,0.078071279,1.191708467,1.297305403,0.779761543,-0.550256293,1.397998948,1.503520664,1.121916993
358,367,1,-1.436088244,5.318475573,5.119668353,5.833579884,5.336396963,5.490048686,-1.070041092,-0.212425127,-1.497267114,0.096261107,-1.285902111,0.598513264,1.258537152,-0.455604631,0.31697349,-1.739963946,2.167154078,-0.385659811
